Year,Month,Account_Code,Account_Name,Account_Class,Total_Amount
2022,5,ACC101132,Account_1132,Expense,237903.59
2023,3,ACC100071,Account_71,Revenue,459683.24
2023,5,ACC101872,Account_1872,Revenue,405526.81
2021,3,ACC102212,Account_2212,Liability,264801.52
2023,1,ACC100283,Account_283,Asset,101644.67
2023,8,ACC101807,Account_1807,Expense,435832.66
2020,7,ACC102787,Account_2787,Asset,199420.84
2021,12,ACC100501,Account_501,Expense,280538.48
2022,8,ACC101545,Account_1545,Asset,208432.27
2020,11,ACC100464,Account_464,Liability,417465.01
2023,1,ACC100655,Account_655,Revenue,71183.02
2023,11,ACC102749,Account_2749,Expense,424310.31
2023,6,ACC100892,Account_892,Revenue,213963.68
2021,12,ACC100562,Account_562,Liability,71757.24
2022,7,ACC101239,Account_1239,Asset,353824.29
2020,10,ACC100015,Account_15,Equity,235294.21
2020,5,ACC101791,Account_1791,Revenue,335747.72
2020,1,ACC102318,Account_2318,Equity,447033.58
2020,2,ACC101330,Account_1330,Revenue,487046.67
2023,6,ACC102068,Account_2068,Equity,325305.46
2021,12,ACC102972,Account_2972,Revenue,363181.74
2021,1,ACC100627,Account_627,Liability,383693.93
2021,9,ACC100739,Account_739,Expense,317218.39
2023,2,ACC101891,Account_1891,Liability,387046.54
2021,12,ACC101379,Account_1379,Asset,421705.51
2023,1,ACC100048,Account_48,Expense,127717.07
2020,12,ACC102562,Account_2562,Expense,178532.67
2021,10,ACC102639,Account_2639,Liability,63258.37
2023,6,ACC100398,Account_398,Revenue,272275.34
2020,1,ACC100475,Account_475,Equity,107806.98
2022,10,ACC100858,Account_858,Equity,57915.1
2021,3,ACC100259,Account_259,Expense,202425.84
2020,10,ACC102032,Account_2032,Expense,13093.26
2022,3,ACC100161,Account_161,Revenue,118095.85
2020,3,ACC100396,Account_396,Expense,32367.08
2020,4,ACC101743,Account_1743,Liability,404298.72
2020,5,ACC100285,Account_285,Revenue,374218.39
2021,12,ACC102953,Account_2953,Asset,4467.82
2021,10,ACC100148,Account_148,Expense,118858.76
2021,7,ACC101294,Account_1294,Equity,332193.46
2022,11,ACC102214,Account_2214,Expense,119846.0
2021,2,ACC101022,Account_1022,Asset,363768.23
2022,8,ACC101236,Account_1236,Asset,435005.0
2021,7,ACC102706,Account_2706,Asset,290287.86
2020,6,ACC101148,Account_1148,Revenue,454703.23
2021,8,ACC100482,Account_482,Asset,385977.47
2022,9,ACC102216,Account_2216,Liability,77495.58
2023,4,ACC100551,Account_551,Expense,382377.2
2023,11,ACC102669,Account_2669,Liability,231052.24
2021,1,ACC101472,Account_1472,Asset,494215.48
2022,8,ACC102129,Account_2129,Revenue,229622.7
2024,1,ACC100249,Account_249,Liability,98938.91
2020,5,ACC100109,Account_109,Revenue,68339.82
2023,6,ACC101283,Account_1283,Expense,421084.86
2021,6,ACC102091,Account_2091,Liability,235039.19
2023,9,ACC100370,Account_370,Equity,261349.4
2022,2,ACC102712,Account_2712,Revenue,185231.8
2021,5,ACC100058,Account_58,Liability,51317.21
2022,5,ACC102589,Account_2589,Equity,202420.32
2022,11,ACC101980,Account_1980,Expense,7311.47
2021,11,ACC100482,Account_482,Asset,384746.97
2022,5,ACC102474,Account_2474,Liability,408113.06
2020,9,ACC102807,Account_2807,Liability,119058.91
2023,8,ACC102917,Account_2917,Equity,372716.24
2022,10,ACC101615,Account_1615,Revenue,198774.33
2021,11,ACC102724,Account_2724,Revenue,308457.38
2020,11,ACC101564,Account_1564,Liability,385492.27
2022,2,ACC101523,Account_1523,Equity,401826.11
2023,12,ACC102568,Account_2568,Asset,140788.14
2021,12,ACC102905,Account_2905,Asset,442628.28
2020,8,ACC100344,Account_344,Revenue,448413.16
2022,12,ACC101780,Account_1780,Revenue,160648.83
2023,7,ACC102040,Account_2040,Asset,255016.28
2021,3,ACC102667,Account_2667,Revenue,378282.46
2021,1,ACC100927,Account_927,Equity,433911.13
2022,11,ACC101776,Account_1776,Expense,291407.47
2021,9,ACC101650,Account_1650,Equity,58530.47
2023,1,ACC101506,Account_1506,Liability,423283.48
2020,4,ACC101671,Account_1671,Equity,415397.3
2021,10,ACC102949,Account_2949,Equity,411972.91
2021,4,ACC102528,Account_2528,Equity,444838.01
2023,12,ACC102329,Account_2329,Liability,354632.71
2020,8,ACC102226,Account_2226,Equity,439769.06
2021,10,ACC100333,Account_333,Asset,375021.43
2020,5,ACC100248,Account_248,Expense,261537.04
2022,7,ACC101075,Account_1075,Liability,1297.7
2020,4,ACC100343,Account_343,Equity,206500.03
2023,7,ACC101541,Account_1541,Equity,312688.31
2021,10,ACC101889,Account_1889,Equity,186273.25
2021,6,ACC100235,Account_235,Equity,7820.45
2020,7,ACC100631,Account_631,Revenue,74659.47
2021,4,ACC100894,Account_894,Asset,474205.73
2021,4,ACC101707,Account_1707,Revenue,474569.56
2021,10,ACC100433,Account_433,Expense,293349.97
2022,12,ACC102402,Account_2402,Liability,220110.18
2023,10,ACC102404,Account_2404,Revenue,402727.23
2023,3,ACC100096,Account_96,Equity,40692.99
2021,3,ACC100210,Account_210,Equity,313966.06
2023,5,ACC102463,Account_2463,Liability,211781.64
2021,9,ACC102411,Account_2411,Asset,362012.44
2023,11,ACC101835,Account_1835,Asset,113906.41
2023,5,ACC100502,Account_502,Equity,314648.55
2022,7,ACC100638,Account_638,Liability,111610.85
2020,2,ACC100031,Account_31,Liability,360101.6
2021,7,ACC101737,Account_1737,Revenue,385435.63
2021,10,ACC101985,Account_1985,Asset,216898.96
2022,7,ACC102089,Account_2089,Liability,19834.9
2024,1,ACC100731,Account_731,Expense,445453.01
2022,4,ACC101551,Account_1551,Expense,59907.54
2020,12,ACC102168,Account_2168,Equity,58106.35
2022,5,ACC100456,Account_456,Liability,277696.29
2020,3,ACC102673,Account_2673,Liability,13963.02
2022,10,ACC100233,Account_233,Equity,374269.01
2023,1,ACC102260,Account_2260,Asset,19018.99
2024,1,ACC101822,Account_1822,Revenue,241062.26
2021,2,ACC101905,Account_1905,Liability,319070.87
2021,9,ACC101912,Account_1912,Liability,160917.71
2023,10,ACC102800,Account_2800,Equity,107.73
2020,8,ACC101150,Account_1150,Liability,156243.26
2023,8,ACC100941,Account_941,Equity,4525.21
2020,1,ACC100910,Account_910,Revenue,279645.16
2022,9,ACC100552,Account_552,Liability,336466.71
2021,6,ACC100799,Account_799,Revenue,177620.13
2023,9,ACC101586,Account_1586,Revenue,469793.67
2021,6,ACC100838,Account_838,Liability,333635.97
2022,1,ACC101680,Account_1680,Equity,287761.14
2020,1,ACC100354,Account_354,Liability,163544.56
2022,3,ACC102505,Account_2505,Equity,290394.64
2022,6,ACC100844,Account_844,Asset,95777.48
2021,7,ACC102531,Account_2531,Liability,246343.75
2023,10,ACC101251,Account_1251,Equity,193874.04
2022,2,ACC100625,Account_625,Equity,271359.38
2022,10,ACC101097,Account_1097,Liability,488377.3
2022,2,ACC101143,Account_1143,Expense,404672.57
2020,9,ACC102062,Account_2062,Equity,442012.62
2022,11,ACC100055,Account_55,Revenue,225557.48
2022,1,ACC102578,Account_2578,Revenue,8527.79
2020,1,ACC100334,Account_334,Expense,97973.52
2020,7,ACC100517,Account_517,Equity,124067.47
2020,4,ACC100502,Account_502,Equity,63628.2
2022,11,ACC102398,Account_2398,Asset,421636.97
2022,10,ACC101985,Account_1985,Asset,276244.05
2020,4,ACC102633,Account_2633,Equity,353215.68
2022,7,ACC101384,Account_1384,Asset,304667.65
2021,2,ACC102737,Account_2737,Revenue,80951.96
2020,11,ACC102307,Account_2307,Expense,264375.63
2023,5,ACC100506,Account_506,Liability,255872.02
2020,12,ACC100945,Account_945,Liability,461044.23
2020,4,ACC101372,Account_1372,Equity,280401.77
2023,8,ACC100218,Account_218,Asset,292623.94
2021,8,ACC102206,Account_2206,Liability,227282.48
2020,1,ACC100160,Account_160,Liability,53068.79
2021,3,ACC100014,Account_14,Expense,96663.06
2023,4,ACC100985,Account_985,Equity,480206.51
2021,8,ACC102837,Account_2837,Expense,352417.77
2020,4,ACC100395,Account_395,Expense,117640.39
2020,3,ACC102125,Account_2125,Equity,335269.1
2020,1,ACC101312,Account_1312,Revenue,272867.28
2021,12,ACC101422,Account_1422,Revenue,447253.26
2020,4,ACC100716,Account_716,Revenue,327459.58
2022,7,ACC101159,Account_1159,Revenue,471835.33
2022,3,ACC101190,Account_1190,Liability,418185.63
2022,8,ACC100558,Account_558,Liability,150011.22
2021,11,ACC101540,Account_1540,Expense,268901.81
2021,10,ACC100861,Account_861,Equity,379902.84
2020,8,ACC100650,Account_650,Expense,354510.41
2023,2,ACC102395,Account_2395,Equity,355152.12
2020,5,ACC101741,Account_1741,Expense,15578.63
2020,6,ACC100067,Account_67,Asset,195506.87
2022,8,ACC100124,Account_124,Equity,227434.54
2022,3,ACC101450,Account_1450,Liability,357577.41
2023,7,ACC101179,Account_1179,Asset,444598.92
2023,6,ACC102422,Account_2422,Equity,186313.15
2022,7,ACC100045,Account_45,Liability,109837.21
2021,11,ACC101094,Account_1094,Liability,211067.56
2020,2,ACC100238,Account_238,Liability,108497.27
2023,11,ACC102650,Account_2650,Equity,68396.55
2020,11,ACC100614,Account_614,Expense,375339.93
2021,10,ACC100967,Account_967,Equity,407593.84
2021,10,ACC100137,Account_137,Liability,264250.21
2022,9,ACC101137,Account_1137,Asset,263836.31
2023,3,ACC101895,Account_1895,Expense,334942.24
2020,6,ACC100327,Account_327,Asset,95095.51
2021,1,ACC101573,Account_1573,Asset,26781.86
2020,8,ACC101928,Account_1928,Asset,280521.37
2021,2,ACC102207,Account_2207,Asset,227922.49
2020,12,ACC101444,Account_1444,Asset,453023.23
2023,11,ACC101463,Account_1463,Asset,47899.41
2024,1,ACC100635,Account_635,Equity,241219.24
2022,8,ACC101707,Account_1707,Revenue,373245.92
2021,9,ACC102971,Account_2971,Expense,180777.64
2023,6,ACC100968,Account_968,Liability,60077.1
2023,6,ACC100488,Account_488,Expense,469276.32
2022,11,ACC102856,Account_2856,Revenue,430726.39
2021,4,ACC100936,Account_936,Equity,31475.98
2021,2,ACC100484,Account_484,Asset,261190.54
2023,8,ACC101563,Account_1563,Equity,417552.14
2022,1,ACC100778,Account_778,Revenue,298857.79
2022,3,ACC100754,Account_754,Equity,97631.33
2020,5,ACC101525,Account_1525,Revenue,262290.42
2020,2,ACC100528,Account_528,Revenue,110187.42
2022,6,ACC102637,Account_2637,Equity,473414.16
2021,3,ACC102111,Account_2111,Revenue,198565.87
2022,1,ACC102181,Account_2181,Revenue,433637.96
2024,1,ACC101833,Account_1833,Revenue,209334.21
2020,7,ACC100090,Account_90,Equity,497455.55
2020,3,ACC101283,Account_1283,Expense,330157.35
2020,11,ACC100448,Account_448,Expense,425598.91
2023,1,ACC100775,Account_775,Expense,133447.74
2021,12,ACC100784,Account_784,Revenue,112743.59
2023,3,ACC102315,Account_2315,Equity,168978.04
2020,10,ACC101666,Account_1666,Revenue,420578.13
2020,8,ACC101006,Account_1006,Asset,299769.4
2020,11,ACC102199,Account_2199,Expense,87802.9
2021,10,ACC102029,Account_2029,Liability,152326.77
2022,10,ACC101853,Account_1853,Asset,433424.52
2023,10,ACC100819,Account_819,Expense,446101.48
2023,9,ACC100376,Account_376,Equity,7421.46
2022,3,ACC100318,Account_318,Expense,241783.43
2023,11,ACC100511,Account_511,Asset,55353.8
2023,11,ACC101342,Account_1342,Expense,394701.82
2023,3,ACC101864,Account_1864,Equity,464376.74
2022,6,ACC100266,Account_266,Asset,494450.35
2023,12,ACC100704,Account_704,Revenue,471141.42
2020,9,ACC100131,Account_131,Equity,232440.55
2022,1,ACC102996,Account_2996,Expense,142454.43
2022,8,ACC101256,Account_1256,Expense,256931.57
2020,9,ACC101349,Account_1349,Revenue,305247.72
2023,3,ACC101812,Account_1812,Equity,141925.01
2021,4,ACC101582,Account_1582,Revenue,268247.84
2021,2,ACC100721,Account_721,Equity,105731.08
2022,6,ACC101486,Account_1486,Revenue,27602.14
2022,11,ACC102960,Account_2960,Expense,313839.89
2020,1,ACC100559,Account_559,Liability,83919.97
2021,10,ACC100336,Account_336,Equity,69273.7
2024,2,ACC101968,Account_1968,Equity,50519.32
2020,12,ACC100109,Account_109,Revenue,223603.57
2020,2,ACC102377,Account_2377,Equity,75979.55
2021,4,ACC102670,Account_2670,Asset,281876.96
2021,11,ACC101851,Account_1851,Expense,444069.7
2021,11,ACC101085,Account_1085,Equity,420084.36
2024,1,ACC101845,Account_1845,Revenue,28788.13
2020,10,ACC100414,Account_414,Asset,423169.79
2022,10,ACC101763,Account_1763,Revenue,128995.28
2022,10,ACC101843,Account_1843,Equity,433053.01
2023,10,ACC102748,Account_2748,Equity,150023.46
2020,1,ACC101198,Account_1198,Equity,180731.6
2022,10,ACC101081,Account_1081,Liability,258036.81
2020,3,ACC100716,Account_716,Revenue,426217.77
2022,2,ACC100065,Account_65,Liability,170786.71
2023,9,ACC102430,Account_2430,Equity,423442.18
2023,6,ACC102174,Account_2174,Liability,372244.39
2021,1,ACC101299,Account_1299,Revenue,94917.07
2023,6,ACC102204,Account_2204,Liability,340517.04
2022,10,ACC100188,Account_188,Revenue,402916.65
2021,11,ACC102136,Account_2136,Asset,133913.11
2023,3,ACC102148,Account_2148,Asset,286100.9
2020,5,ACC101400,Account_1400,Liability,338271.07
2023,8,ACC100887,Account_887,Expense,367133.04
2021,6,ACC101884,Account_1884,Expense,3991.48
2021,5,ACC102681,Account_2681,Equity,198287.85
2024,1,ACC102624,Account_2624,Liability,139920.53
2020,6,ACC101576,Account_1576,Equity,98694.02
2023,1,ACC102538,Account_2538,Asset,314922.24
2021,7,ACC102618,Account_2618,Revenue,261940.48
2023,2,ACC100226,Account_226,Equity,7481.32
2021,7,ACC101085,Account_1085,Equity,59868.42
2020,6,ACC102730,Account_2730,Expense,452750.13
2020,11,ACC101848,Account_1848,Liability,45088.39
2023,3,ACC100883,Account_883,Asset,453349.74
2020,4,ACC100168,Account_168,Asset,209027.16
2021,9,ACC100612,Account_612,Asset,398361.49
2021,7,ACC102176,Account_2176,Asset,283105.8
2021,4,ACC101471,Account_1471,Equity,190037.08
2020,1,ACC100003,Account_3,Equity,194747.96
2023,8,ACC100483,Account_483,Asset,211828.9
2021,4,ACC100510,Account_510,Revenue,492165.68
2020,1,ACC100331,Account_331,Liability,331642.94
2021,5,ACC100633,Account_633,Liability,381200.1
2020,4,ACC102977,Account_2977,Expense,89612.06
2022,1,ACC101298,Account_1298,Asset,201854.74
2021,5,ACC100349,Account_349,Asset,52557.9
2022,2,ACC101317,Account_1317,Equity,77246.3
2022,6,ACC102036,Account_2036,Revenue,325811.73
2020,10,ACC101463,Account_1463,Asset,343136.05
2024,1,ACC100848,Account_848,Revenue,101783.54
2022,2,ACC100938,Account_938,Expense,185172.02
2023,7,ACC101188,Account_1188,Equity,342534.73
2022,5,ACC101553,Account_1553,Asset,404821.86
2020,1,ACC102319,Account_2319,Equity,104123.25
2022,2,ACC101174,Account_1174,Revenue,11562.32
2022,9,ACC100010,Account_10,Equity,202803.21
2023,12,ACC102054,Account_2054,Liability,153382.47
2022,4,ACC101951,Account_1951,Asset,65303.26
2020,5,ACC100949,Account_949,Revenue,171638.55
2022,10,ACC100853,Account_853,Asset,37121.45
2020,11,ACC100445,Account_445,Expense,185003.15
2022,9,ACC102453,Account_2453,Revenue,342475.67
2022,7,ACC101695,Account_1695,Expense,261071.1
2021,12,ACC100250,Account_250,Revenue,284729.76
2024,1,ACC101374,Account_1374,Revenue,483861.13
2020,5,ACC101006,Account_1006,Asset,158491.54
2023,1,ACC101007,Account_1007,Asset,133251.8
2020,8,ACC101529,Account_1529,Revenue,497027.87
2020,3,ACC102076,Account_2076,Asset,402491.5
2023,6,ACC102566,Account_2566,Expense,92078.05
2022,9,ACC100322,Account_322,Revenue,4725.27
2021,11,ACC100540,Account_540,Revenue,283157.4
2023,4,ACC101831,Account_1831,Equity,376033.7
2023,3,ACC100757,Account_757,Revenue,79158.08
2021,5,ACC101038,Account_1038,Revenue,460073.06
2023,4,ACC100859,Account_859,Liability,108949.2
2021,11,ACC101787,Account_1787,Equity,313130.99
2020,11,ACC100285,Account_285,Revenue,245685.36
2023,5,ACC101828,Account_1828,Asset,309224.64
2021,1,ACC102618,Account_2618,Revenue,227681.03
2023,1,ACC102856,Account_2856,Revenue,115059.55
2021,8,ACC101507,Account_1507,Equity,98905.69
2023,5,ACC101126,Account_1126,Expense,55314.99
2021,7,ACC102431,Account_2431,Expense,159326.57
2021,2,ACC101357,Account_1357,Expense,314269.57
2020,10,ACC102539,Account_2539,Expense,82580.49
2023,9,ACC102727,Account_2727,Equity,37258.46
2021,11,ACC100750,Account_750,Asset,326724.89
2020,10,ACC101770,Account_1770,Revenue,375461.72
2022,2,ACC100957,Account_957,Asset,336994.79
2021,5,ACC101824,Account_1824,Liability,282480.01
2021,5,ACC102667,Account_2667,Revenue,473696.88
2021,7,ACC101591,Account_1591,Asset,383561.82
2021,3,ACC101446,Account_1446,Liability,259037.1
2020,7,ACC101349,Account_1349,Revenue,47899.98
2022,10,ACC102354,Account_2354,Liability,227457.3
2021,10,ACC102656,Account_2656,Revenue,411554.77
2020,5,ACC100789,Account_789,Revenue,264370.42
2023,5,ACC102467,Account_2467,Revenue,73212.15
2020,5,ACC101202,Account_1202,Equity,312010.99
2021,4,ACC101921,Account_1921,Asset,198168.03
2020,6,ACC102565,Account_2565,Expense,313127.67
2020,8,ACC102421,Account_2421,Asset,58698.84
2020,5,ACC101976,Account_1976,Liability,66862.69
2020,8,ACC101098,Account_1098,Revenue,64930.29
2021,2,ACC101039,Account_1039,Liability,381950.67
2023,9,ACC102363,Account_2363,Liability,220016.91
2022,8,ACC102452,Account_2452,Liability,314526.12
2023,6,ACC102946,Account_2946,Asset,427110.74
2020,4,ACC101755,Account_1755,Equity,23934.69
2020,8,ACC101907,Account_1907,Revenue,219344.14
2020,8,ACC102358,Account_2358,Equity,492862.54
2021,9,ACC100396,Account_396,Expense,46673.42
2022,1,ACC100264,Account_264,Asset,37833.08
2022,1,ACC101601,Account_1601,Equity,92452.66
2022,12,ACC100748,Account_748,Expense,260881.47
2022,12,ACC100818,Account_818,Expense,76736.93
2021,1,ACC101272,Account_1272,Asset,304310.94
2021,4,ACC100978,Account_978,Equity,251937.74
2021,5,ACC102644,Account_2644,Asset,268027.63
2020,6,ACC100328,Account_328,Asset,206271.35
2021,3,ACC101698,Account_1698,Revenue,10915.13
2023,1,ACC102586,Account_2586,Liability,61781.39
2021,5,ACC102152,Account_2152,Asset,429050.48
2023,11,ACC102781,Account_2781,Expense,401037.76
2022,8,ACC100756,Account_756,Asset,242877.29
2021,4,ACC102542,Account_2542,Revenue,425764.07
2024,1,ACC100781,Account_781,Asset,308423.86
2023,3,ACC101978,Account_1978,Equity,220290.8
2020,10,ACC101882,Account_1882,Expense,184298.8
2022,8,ACC101513,Account_1513,Expense,34466.22
2020,4,ACC101028,Account_1028,Asset,127099.15
2020,11,ACC101050,Account_1050,Liability,78680.5
2020,11,ACC100897,Account_897,Expense,302932.8
2020,4,ACC101082,Account_1082,Equity,403873.87
2021,6,ACC100454,Account_454,Equity,274381.61
2020,3,ACC100960,Account_960,Revenue,240968.35
2021,9,ACC100726,Account_726,Asset,69330.45
2021,6,ACC101550,Account_1550,Equity,334626.27
2023,3,ACC102372,Account_2372,Revenue,405183.41
2023,7,ACC101134,Account_1134,Asset,429610.54
2022,12,ACC100318,Account_318,Expense,249587.18
2021,8,ACC102330,Account_2330,Equity,94499.02
2020,4,ACC100631,Account_631,Revenue,372344.85
2021,7,ACC102989,Account_2989,Revenue,400626.85
2021,3,ACC101525,Account_1525,Revenue,205344.44
2022,7,ACC102700,Account_2700,Equity,374243.35
2022,10,ACC102513,Account_2513,Asset,12039.67
2020,2,ACC102614,Account_2614,Asset,287388.73
2020,6,ACC102540,Account_2540,Revenue,243067.52
2020,6,ACC101707,Account_1707,Revenue,336446.47
2021,3,ACC102425,Account_2425,Expense,539529.34
2022,11,ACC101330,Account_1330,Revenue,124837.06
2023,8,ACC101384,Account_1384,Asset,146715.17
2021,1,ACC101082,Account_1082,Equity,188793.17
2020,1,ACC102346,Account_2346,Equity,395951.44
2020,10,ACC101783,Account_1783,Expense,369950.26
2023,1,ACC101762,Account_1762,Asset,19947.22
2022,6,ACC100175,Account_175,Liability,149831.86
2020,10,ACC102206,Account_2206,Liability,475947.31
2023,10,ACC100258,Account_258,Expense,70128.61
2020,9,ACC101859,Account_1859,Asset,93007.97
2023,12,ACC100393,Account_393,Equity,32587.46
2022,8,ACC100984,Account_984,Equity,331330.21
2021,5,ACC101546,Account_1546,Liability,191533.76
2020,8,ACC100421,Account_421,Asset,227497.6
2022,1,ACC101946,Account_1946,Revenue,159870.52
2021,12,ACC100691,Account_691,Expense,365465.26
2022,6,ACC100474,Account_474,Liability,88617.15
2023,9,ACC102164,Account_2164,Liability,85713.66
2023,1,ACC101169,Account_1169,Revenue,335450.96
2020,4,ACC100136,Account_136,Revenue,323851.56
2020,3,ACC101861,Account_1861,Asset,370940.11
2020,5,ACC100611,Account_611,Equity,107778.51
2021,12,ACC100952,Account_952,Expense,133747.91
2022,7,ACC100643,Account_643,Expense,54322.56
2023,3,ACC100485,Account_485,Liability,252564.02
2023,10,ACC100574,Account_574,Asset,278583.91
2020,2,ACC100307,Account_307,Expense,327784.19
2022,10,ACC101349,Account_1349,Revenue,29809.98
2021,12,ACC102129,Account_2129,Revenue,250162.37
2020,12,ACC101144,Account_1144,Liability,28892.73
2020,12,ACC101593,Account_1593,Revenue,114787.4
2021,7,ACC101624,Account_1624,Asset,49576.08
2022,5,ACC101805,Account_1805,Liability,78729.85
2022,6,ACC101310,Account_1310,Asset,30406.42
2024,1,ACC101068,Account_1068,Expense,370382.77
2022,5,ACC100143,Account_143,Expense,33086.74
2023,1,ACC101030,Account_1030,Liability,351795.98
2023,1,ACC100106,Account_106,Asset,346380.82
2022,11,ACC101579,Account_1579,Expense,406127.67
2021,9,ACC101023,Account_1023,Expense,449947.53
2022,11,ACC102455,Account_2455,Equity,386106.26
2022,6,ACC102495,Account_2495,Revenue,6016.46
2022,8,ACC102788,Account_2788,Liability,446248.77
2022,3,ACC102176,Account_2176,Asset,455887.17
2021,6,ACC101768,Account_1768,Asset,262126.42
2022,10,ACC101546,Account_1546,Liability,344530.32
2021,3,ACC100761,Account_761,Equity,317980.82
2023,4,ACC101862,Account_1862,Asset,97105.31
2020,6,ACC101681,Account_1681,Asset,498995.06
2023,2,ACC101580,Account_1580,Liability,318250.58
2023,8,ACC102895,Account_2895,Equity,233602.6
2022,7,ACC102943,Account_2943,Revenue,408220.7
2023,12,ACC101638,Account_1638,Expense,340999.83
2023,6,ACC101689,Account_1689,Equity,269196.81
2020,10,ACC100927,Account_927,Equity,47518.09
2022,4,ACC101847,Account_1847,Equity,215717.68
2021,7,ACC101955,Account_1955,Expense,402853.65
2024,1,ACC101365,Account_1365,Revenue,318666.68
2020,10,ACC101797,Account_1797,Revenue,44317.55
2022,11,ACC100470,Account_470,Liability,434140.22
2020,9,ACC102256,Account_2256,Asset,160905.84
2022,2,ACC101181,Account_1181,Liability,173226.75
2023,12,ACC102250,Account_2250,Asset,448898.22
2020,1,ACC100563,Account_563,Expense,290015.44
2023,1,ACC100410,Account_410,Expense,437423.55
2020,12,ACC101704,Account_1704,Expense,476930.56
2022,11,ACC102397,Account_2397,Liability,42533.18
2020,4,ACC100951,Account_951,Revenue,30059.97
2022,11,ACC100323,Account_323,Asset,329935.21
2023,5,ACC102440,Account_2440,Expense,358575.59
2024,1,ACC102385,Account_2385,Liability,450745.68
2020,9,ACC101779,Account_1779,Equity,329699.48
2020,1,ACC100351,Account_351,Asset,264748.44
2022,12,ACC101733,Account_1733,Liability,132559.08
2021,12,ACC100938,Account_938,Expense,380362.67
2021,8,ACC102521,Account_2521,Asset,40259.19
2023,1,ACC101069,Account_1069,Expense,469686.96
2020,9,ACC101185,Account_1185,Liability,181920.85
2022,12,ACC102781,Account_2781,Expense,192918.52
2023,12,ACC101783,Account_1783,Expense,395052.94
2021,8,ACC100069,Account_69,Expense,183897.73
2023,4,ACC100361,Account_361,Equity,229925.98
2022,12,ACC100822,Account_822,Equity,401750.37
2022,8,ACC101827,Account_1827,Revenue,449774.78
2021,6,ACC101529,Account_1529,Revenue,487630.37
2021,3,ACC102217,Account_2217,Equity,347352.1
2024,1,ACC101000,Account_1000,Liability,489541.14
2024,2,ACC100026,Account_26,Asset,431909.05
2022,6,ACC102237,Account_2237,Expense,127136.05
2022,6,ACC100552,Account_552,Liability,476397.17
2020,5,ACC100765,Account_765,Liability,379091.63
2020,5,ACC102668,Account_2668,Expense,125936.72
2022,4,ACC101501,Account_1501,Liability,49725.35
2020,7,ACC101686,Account_1686,Revenue,324768.57
2022,11,ACC102850,Account_2850,Revenue,233550.09
2021,12,ACC101131,Account_1131,Asset,317350.39
2023,7,ACC102771,Account_2771,Liability,30183.55
2022,3,ACC100091,Account_91,Liability,440226.34
2020,11,ACC102089,Account_2089,Liability,453008.03
2020,9,ACC100343,Account_343,Equity,75912.25
2022,1,ACC101396,Account_1396,Liability,160552.54
2021,6,ACC100191,Account_191,Asset,59516.28
2021,8,ACC101470,Account_1470,Equity,234740.45
2022,3,ACC102389,Account_2389,Liability,192572.83
2020,1,ACC100679,Account_679,Liability,134766.89
2020,5,ACC102228,Account_2228,Equity,363834.91
2021,11,ACC102824,Account_2824,Revenue,245511.05
2021,9,ACC102558,Account_2558,Equity,836330.07
2022,7,ACC100668,Account_668,Revenue,412809.49
2022,1,ACC102683,Account_2683,Liability,244285.68
2024,1,ACC102752,Account_2752,Liability,243567.91
2021,7,ACC101450,Account_1450,Liability,1039.62
2020,11,ACC102080,Account_2080,Expense,423296.09
2021,6,ACC102368,Account_2368,Equity,361661.59
2022,10,ACC102943,Account_2943,Revenue,311233.95
2021,5,ACC100123,Account_123,Revenue,321319.61
2023,5,ACC102062,Account_2062,Equity,293091.16
2022,4,ACC102122,Account_2122,Revenue,348260.0
2022,12,ACC102431,Account_2431,Expense,340119.89
2020,7,ACC100276,Account_276,Revenue,34940.83
2020,6,ACC100109,Account_109,Revenue,39067.8
2024,2,ACC102002,Account_2002,Revenue,479186.89
2020,9,ACC101289,Account_1289,Equity,469426.65
2020,11,ACC102374,Account_2374,Equity,198052.83
2020,7,ACC101376,Account_1376,Equity,253991.77
2021,9,ACC101845,Account_1845,Revenue,57245.61
2020,3,ACC102163,Account_2163,Asset,77576.15
2020,11,ACC101169,Account_1169,Revenue,95290.21
2021,7,ACC100477,Account_477,Asset,99831.05
2021,4,ACC100941,Account_941,Equity,163809.16
2022,7,ACC102210,Account_2210,Revenue,13545.89
2023,4,ACC101364,Account_1364,Liability,419071.06
2020,2,ACC102009,Account_2009,Expense,64626.76
2020,2,ACC102356,Account_2356,Expense,191169.95
2022,4,ACC100254,Account_254,Expense,388624.45
2020,4,ACC100277,Account_277,Expense,46952.11
2020,7,ACC101407,Account_1407,Asset,204132.34
2022,7,ACC101488,Account_1488,Equity,497868.49
2023,4,ACC101682,Account_1682,Equity,430918.44
2022,1,ACC102265,Account_2265,Expense,353813.94
2023,7,ACC101003,Account_1003,Liability,283729.53
2020,2,ACC101164,Account_1164,Equity,170650.8
2021,8,ACC102188,Account_2188,Asset,223993.26
2022,2,ACC101659,Account_1659,Revenue,350310.12
2020,3,ACC100067,Account_67,Asset,305957.39
2022,10,ACC100426,Account_426,Expense,395999.15
2023,2,ACC100599,Account_599,Liability,178780.41
2021,9,ACC102956,Account_2956,Expense,463669.67
2023,12,ACC101862,Account_1862,Asset,421354.23
2021,5,ACC100835,Account_835,Liability,680469.23
2020,6,ACC102215,Account_2215,Equity,180765.28
2021,1,ACC102308,Account_2308,Liability,480445.57
