Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Amount,Department,Region,Description
TRX200333,ACC100933,2020-01-10,Credit,216524.31,Finance,East,Financial entry 333
TRX200334,ACC100163,2021-07-25,Debit,37634.11,HR,South,Financial entry 334
TRX200335,ACC102377,2020-02-09,Credit,75979.55,Finance,South,Financial entry 335
TRX200336,ACC100308,2020-09-21,Debit,115737.94,Sales,East,Financial entry 336
TRX200337,ACC102332,2021-02-02,Debit,395802.52,HR,North,Financial entry 337
TRX200338,ACC101141,2022-11-15,Debit,450156.93,Sales,West,Financial entry 338
TRX200339,ACC101741,2020-05-30,Credit,15578.63,Finance,Central,Financial entry 339
TRX200340,ACC101830,2023-11-07,Debit,134099.05,HR,North,Financial entry 340
TRX200341,ACC100065,2022-02-02,Debit,170786.71,Sales,South,Financial entry 341
TRX200342,ACC101946,2022-01-28,Debit,159870.52,Sales,East,Financial entry 342
TRX200343,ACC102386,2020-06-27,Debit,88760.02,Operations,North,Financial entry 343
TRX200344,ACC101727,2020-04-28,Credit,432249.59,Operations,North,Financial entry 344
TRX200345,ACC100171,2020-07-21,Credit,124603.7,Operations,North,Financial entry 345
TRX200346,ACC102834,2021-07-25,Credit,357797.33,IT,North,Financial entry 346
TRX200347,ACC102900,2020-12-15,Credit,351080.08,Operations,North,Financial entry 347
TRX200348,ACC100819,2023-10-23,Debit,446101.48,Sales,South,Financial entry 348
TRX200349,ACC102226,2023-07-04,Credit,313069.08,Operations,Central,Financial entry 349
TRX200350,ACC102482,2022-08-02,Debit,489335.61,Sales,West,Financial entry 350
TRX200351,ACC101297,2020-01-24,Debit,216225.62,Finance,East,Financial entry 351
TRX200352,ACC102791,2024-01-01,Debit,482615.85,Operations,East,Financial entry 352
TRX200353,ACC100335,2020-12-28,Debit,487926.83,Operations,West,Financial entry 353
TRX200354,ACC100958,2020-05-03,Debit,260234.35,HR,South,Financial entry 354
TRX200355,ACC102125,2023-03-07,Credit,328965.4,Support,West,Financial entry 355
TRX200356,ACC100964,2020-12-23,Debit,211628.73,Finance,East,Financial entry 356
TRX200357,ACC100638,2022-07-13,Debit,111610.85,Finance,South,Financial entry 357
TRX200358,ACC100544,2024-02-05,Credit,317874.47,Finance,South,Financial entry 358
TRX200359,ACC101755,2020-04-03,Debit,23934.69,Sales,South,Financial entry 359
TRX200360,ACC100806,2021-07-19,Credit,149328.63,Support,West,Financial entry 360
TRX200361,ACC102129,2022-04-30,Debit,487391.76,Finance,West,Financial entry 361
TRX200362,ACC100545,2023-08-22,Credit,157094.58,Support,South,Financial entry 362
TRX200363,ACC101251,2023-05-26,Debit,292827.54,Finance,East,Financial entry 363
TRX200364,ACC102734,2021-06-20,Debit,307145.55,Finance,West,Financial entry 364
TRX200365,ACC100245,2020-09-08,Credit,350129.22,Operations,North,Financial entry 365
TRX200366,ACC100397,2022-08-19,Debit,177265.95,Support,South,Financial entry 366
TRX200367,ACC100187,2020-07-16,Debit,343752.06,Support,Central,Financial entry 367
TRX200368,ACC102564,2020-03-27,Debit,186975.37,IT,North,Financial entry 368
TRX200369,ACC102850,2022-11-09,Credit,233550.09,IT,West,Financial entry 369
TRX200370,ACC100762,2022-01-30,Credit,85880.11,Operations,East,Financial entry 370
TRX200371,ACC101900,2023-05-02,Debit,433949.77,IT,West,Financial entry 371
TRX200372,ACC100542,2024-01-16,Credit,493005.9,IT,Central,Financial entry 372
TRX200373,ACC102818,2023-08-19,Credit,76256.76,Sales,North,Financial entry 373
TRX200374,ACC102165,2021-10-30,Credit,407603.02,IT,South,Financial entry 374
TRX200375,ACC101728,2021-01-25,Credit,243641.71,HR,West,Financial entry 375
TRX200376,ACC100156,2022-03-14,Credit,353722.33,Support,West,Financial entry 376
TRX200377,ACC101014,2022-01-18,Credit,456977.9,IT,North,Financial entry 377
TRX200378,ACC102768,2022-04-29,Credit,259423.94,HR,South,Financial entry 378
TRX200379,ACC102186,2023-09-08,Credit,146924.22,Sales,South,Financial entry 379
TRX200380,ACC102430,2023-09-28,Credit,423442.18,Operations,West,Financial entry 380
TRX200381,ACC100061,2022-06-17,Credit,297290.98,Sales,North,Financial entry 381
TRX200382,ACC102069,2023-05-21,Debit,484444.87,Support,West,Financial entry 382
TRX200383,ACC100094,2021-05-07,Credit,363492.83,Operations,North,Financial entry 383
TRX200384,ACC100032,2020-04-01,Credit,338670.24,Sales,East,Financial entry 384
TRX200385,ACC100868,2022-07-08,Credit,358229.62,Sales,West,Financial entry 385
TRX200386,ACC102824,2021-11-04,Credit,245511.05,Finance,East,Financial entry 386
TRX200387,ACC100514,2022-10-29,Debit,63285.26,Operations,East,Financial entry 387
TRX200388,ACC102320,2021-06-01,Debit,84075.88,IT,North,Financial entry 388
TRX200389,ACC102633,2021-06-22,Debit,362020.38,Support,South,Financial entry 389
TRX200390,ACC101064,2020-10-02,Credit,6759.56,Operations,West,Financial entry 390
TRX200391,ACC100635,2024-01-25,Credit,241219.24,Sales,Central,Financial entry 391
TRX200392,ACC102205,2021-05-18,Credit,186839.09,Support,Central,Financial entry 392
TRX200393,ACC101586,2023-09-29,Debit,469793.67,Finance,South,Financial entry 393
TRX200394,ACC102036,2022-02-12,Credit,11043.66,IT,North,Financial entry 394
TRX200395,ACC101029,2022-03-23,Credit,232114.65,Finance,West,Financial entry 395
TRX200396,ACC100089,2023-05-02,Debit,121400.66,Sales,West,Financial entry 396
TRX200397,ACC100075,2020-09-19,Credit,325609.04,Operations,South,Financial entry 397
TRX200398,ACC100819,2020-05-14,Credit,259858.91,HR,West,Financial entry 398
TRX200399,ACC100597,2021-12-08,Credit,485215.05,Finance,South,Financial entry 399
TRX200400,ACC101687,2023-02-01,Credit,230062.44,IT,Central,Financial entry 400
TRX200401,ACC100425,2020-05-31,Debit,96033.17,Sales,West,Financial entry 401
TRX200402,ACC102657,2023-05-10,Credit,449494.43,Finance,Central,Financial entry 402
TRX200403,ACC100484,2020-03-20,Credit,114828.86,Sales,West,Financial entry 403
TRX200404,ACC100527,2023-09-20,Debit,1637.63,Operations,West,Financial entry 404
TRX200405,ACC101317,2022-02-11,Debit,77246.3,HR,East,Financial entry 405
TRX200406,ACC100838,2021-06-15,Credit,333635.97,Operations,North,Financial entry 406
TRX200407,ACC100404,2021-03-09,Credit,6472.97,Support,West,Financial entry 407
TRX200408,ACC100806,2021-12-21,Credit,147749.66,Sales,North,Financial entry 408
TRX200409,ACC102210,2022-07-24,Debit,13545.89,Finance,South,Financial entry 409
TRX200410,ACC102673,2020-03-18,Debit,13963.02,Finance,North,Financial entry 410
TRX200411,ACC101943,2021-09-02,Debit,91216.34,Support,East,Financial entry 411
TRX200412,ACC101160,2023-07-29,Debit,489128.87,IT,Central,Financial entry 412
TRX200413,ACC102005,2020-03-07,Credit,126836.0,IT,Central,Financial entry 413
TRX200414,ACC101762,2022-05-26,Credit,315422.69,Finance,North,Financial entry 414
TRX200415,ACC101435,2022-08-28,Credit,113204.76,Operations,South,Financial entry 415
TRX200416,ACC100702,2022-10-01,Debit,41217.14,IT,South,Financial entry 416
TRX200417,ACC100920,2022-01-13,Debit,93144.34,Finance,South,Financial entry 417
TRX200418,ACC101020,2020-08-15,Debit,409770.35,Finance,East,Financial entry 418
TRX200419,ACC100376,2023-09-02,Credit,7421.46,Finance,North,Financial entry 419
TRX200420,ACC102097,2022-08-04,Debit,105230.79,Finance,West,Financial entry 420
TRX200421,ACC100265,2020-01-20,Debit,339716.0,Operations,South,Financial entry 421
TRX200422,ACC101707,2022-08-12,Credit,373245.92,Operations,South,Financial entry 422
TRX200423,ACC101916,2021-12-06,Credit,255901.02,Sales,South,Financial entry 423
TRX200424,ACC100621,2023-09-27,Credit,13541.03,Support,North,Financial entry 424
TRX200425,ACC101885,2022-10-26,Credit,366720.25,HR,North,Financial entry 425
TRX200426,ACC101062,2021-05-06,Debit,374072.85,Support,East,Financial entry 426
TRX200427,ACC100338,2022-10-28,Debit,30474.91,Operations,East,Financial entry 427
TRX200428,ACC101075,2022-07-26,Debit,1297.7,HR,East,Financial entry 428
TRX200429,ACC102038,2020-04-05,Debit,109179.52,HR,Central,Financial entry 429
TRX200430,ACC100739,2022-02-05,Debit,287458.21,Finance,West,Financial entry 430
TRX200431,ACC102904,2020-07-31,Credit,381499.97,Support,South,Financial entry 431
TRX200432,ACC100015,2020-10-04,Credit,235294.21,HR,North,Financial entry 432
TRX200433,ACC100789,2020-05-21,Credit,254174.79,Sales,Central,Financial entry 433
TRX200434,ACC100269,2023-07-25,Credit,196502.6,Finance,South,Financial entry 434
TRX200435,ACC100095,2020-02-20,Credit,424078.48,Finance,North,Financial entry 435
TRX200436,ACC101209,2021-04-02,Debit,115099.37,HR,North,Financial entry 436
TRX200437,ACC100611,2020-05-08,Debit,107778.51,Sales,South,Financial entry 437
TRX200438,ACC101286,2023-04-21,Debit,429228.46,IT,South,Financial entry 438
TRX200439,ACC100570,2020-09-23,Credit,133665.82,HR,Central,Financial entry 439
TRX200440,ACC102753,2023-03-16,Credit,417010.69,Sales,South,Financial entry 440
TRX200441,ACC100282,2020-09-23,Debit,228029.06,Support,East,Financial entry 441
TRX200442,ACC100809,2023-05-16,Credit,437111.76,IT,Central,Financial entry 442
TRX200443,ACC101759,2022-01-07,Debit,236779.74,Support,South,Financial entry 443
TRX200444,ACC102159,2023-05-01,Debit,371390.01,HR,West,Financial entry 444
TRX200445,ACC100691,2023-10-26,Debit,390745.94,Support,East,Financial entry 445
TRX200446,ACC101763,2023-05-15,Debit,108914.99,Finance,West,Financial entry 446
TRX200447,ACC101082,2023-06-24,Debit,111897.79,IT,East,Financial entry 447
TRX200448,ACC100047,2022-08-22,Credit,281549.62,Finance,North,Financial entry 448
TRX200449,ACC101871,2021-09-24,Debit,175034.96,Support,Central,Financial entry 449
TRX200450,ACC101798,2020-04-24,Credit,205736.74,Operations,Central,Financial entry 450
TRX200451,ACC101856,2020-08-28,Debit,484118.92,Finance,East,Financial entry 451
TRX200452,ACC101364,2021-01-12,Credit,290538.9,IT,North,Financial entry 452
TRX200453,ACC100067,2020-06-29,Debit,195506.87,IT,North,Financial entry 453
TRX200454,ACC100499,2020-11-16,Credit,97716.85,Support,West,Financial entry 454
TRX200455,ACC102470,2023-11-03,Debit,421945.23,Sales,West,Financial entry 455
TRX200456,ACC102971,2021-09-06,Debit,180777.64,HR,South,Financial entry 456
TRX200457,ACC101576,2021-07-01,Debit,471451.69,IT,West,Financial entry 457
TRX200458,ACC102766,2020-08-21,Debit,224423.18,Support,East,Financial entry 458
TRX200459,ACC102467,2023-05-29,Debit,73212.15,Sales,North,Financial entry 459
TRX200460,ACC100684,2021-06-30,Credit,464627.34,Operations,East,Financial entry 460
TRX200461,ACC101371,2021-03-02,Debit,385340.67,Finance,North,Financial entry 461
TRX200462,ACC100145,2022-09-13,Credit,212974.72,Support,East,Financial entry 462
TRX200463,ACC100757,2020-02-03,Debit,457123.91,Operations,East,Financial entry 463
TRX200464,ACC100124,2022-08-26,Debit,227434.54,Sales,West,Financial entry 464
TRX200465,ACC100228,2022-12-17,Credit,364615.47,Support,South,Financial entry 465
TRX200466,ACC100343,2020-04-12,Debit,206500.03,IT,North,Financial entry 466
TRX200467,ACC101168,2023-01-15,Debit,152627.65,Operations,Central,Financial entry 467
TRX200468,ACC100084,2022-06-30,Credit,391997.26,Operations,East,Financial entry 468
TRX200469,ACC101658,2021-06-30,Debit,336760.64,Sales,West,Financial entry 469
TRX200470,ACC100629,2021-05-24,Debit,314369.05,Finance,North,Financial entry 470
TRX200471,ACC100905,2022-05-01,Credit,350942.76,Operations,Central,Financial entry 471
TRX200472,ACC100697,2023-08-25,Credit,292174.52,Finance,East,Financial entry 472
TRX200473,ACC102448,2021-07-08,Debit,102784.75,HR,North,Financial entry 473
TRX200474,ACC102959,2022-09-20,Debit,154373.33,Sales,Central,Financial entry 474
TRX200475,ACC101530,2022-02-11,Credit,194175.12,Operations,Central,Financial entry 475
TRX200476,ACC100386,2021-05-21,Debit,107058.92,Operations,North,Financial entry 476
TRX200477,ACC101213,2022-08-17,Credit,285994.19,Support,South,Financial entry 477
TRX200478,ACC101765,2022-06-04,Credit,18983.75,Finance,North,Financial entry 478
TRX200479,ACC102021,2023-08-31,Debit,340672.55,IT,Central,Financial entry 479
TRX200480,ACC101756,2023-08-12,Credit,342885.59,Sales,East,Financial entry 480
TRX200481,ACC100951,2020-04-11,Credit,30059.97,HR,North,Financial entry 481
TRX200482,ACC101985,2021-03-06,Debit,3598.86,Finance,Central,Financial entry 482
TRX200483,ACC102315,2021-03-13,Debit,445135.86,Sales,Central,Financial entry 483
TRX200484,ACC101666,2020-08-19,Debit,190638.33,IT,South,Financial entry 484
TRX200485,ACC101183,2020-11-07,Debit,31075.69,Finance,East,Financial entry 485
TRX200486,ACC101997,2022-12-19,Credit,121310.88,IT,South,Financial entry 486
TRX200487,ACC101795,2023-02-15,Debit,140370.57,HR,West,Financial entry 487
TRX200488,ACC100292,2020-06-27,Credit,285431.7,IT,Central,Financial entry 488
TRX200489,ACC101202,2020-05-25,Debit,312010.99,Operations,South,Financial entry 489
TRX200490,ACC101757,2021-03-13,Debit,26833.32,Support,West,Financial entry 490
TRX200491,ACC101597,2021-01-15,Debit,254305.19,IT,North,Financial entry 491
TRX200492,ACC102730,2021-08-05,Credit,69107.95,Operations,Central,Financial entry 492
TRX200493,ACC101574,2020-01-05,Debit,193744.82,IT,North,Financial entry 493
TRX200494,ACC101680,2022-01-12,Debit,287761.14,IT,East,Financial entry 494
TRX200495,ACC101427,2022-06-03,Credit,280248.95,Finance,East,Financial entry 495
TRX200496,ACC102054,2023-12-14,Credit,153382.47,IT,West,Financial entry 496
TRX200497,ACC102327,2020-02-05,Credit,134138.98,HR,South,Financial entry 497
TRX200498,ACC102837,2023-02-08,Debit,6137.61,HR,Central,Financial entry 498
TRX200499,ACC100821,2020-08-11,Debit,190611.71,Sales,West,Financial entry 499
TRX200500,ACC102104,2020-10-03,Credit,68249.82,Support,North,Financial entry 500
TRX200501,ACC101131,2021-12-04,Debit,317350.39,Finance,West,Financial entry 501
TRX200502,ACC100318,2022-03-03,Credit,241783.43,IT,West,Financial entry 502
TRX200503,ACC102307,2023-06-03,Debit,144353.55,Finance,Central,Financial entry 503
TRX200504,ACC100078,2021-10-09,Debit,354632.79,Support,West,Financial entry 504
TRX200505,ACC100731,2022-04-01,Credit,37927.72,Finance,South,Financial entry 505
TRX200506,ACC100689,2021-06-23,Credit,88393.21,Support,Central,Financial entry 506
TRX200507,ACC101775,2020-12-15,Debit,48676.43,Operations,Central,Financial entry 507
TRX200508,ACC100179,2021-03-20,Debit,86564.78,IT,North,Financial entry 508
TRX200509,ACC100406,2021-07-07,Debit,73798.39,HR,West,Financial entry 509
TRX200510,ACC100169,2021-09-05,Credit,455125.9,Finance,East,Financial entry 510
TRX200511,ACC100535,2020-03-08,Debit,105296.28,Operations,North,Financial entry 511
TRX200512,ACC102055,2022-04-24,Credit,367828.69,Sales,North,Financial entry 512
TRX200513,ACC101926,2021-04-28,Credit,179976.81,Support,South,Financial entry 513
TRX200514,ACC101417,2021-11-21,Credit,459867.42,IT,North,Financial entry 514
TRX200515,ACC100192,2021-10-10,Credit,397442.05,HR,East,Financial entry 515
TRX200516,ACC102982,2021-02-11,Credit,175245.18,HR,South,Financial entry 516
TRX200517,ACC102022,2020-07-12,Debit,157713.09,Sales,South,Financial entry 517
TRX200518,ACC101343,2023-12-07,Debit,477894.39,Sales,Central,Financial entry 518
TRX200519,ACC101919,2021-08-21,Debit,414359.88,Finance,East,Financial entry 519
TRX200520,ACC101815,2022-08-23,Credit,7982.69,Operations,North,Financial entry 520
TRX200521,ACC101627,2020-03-20,Debit,475959.44,Operations,South,Financial entry 521
TRX200522,ACC102133,2022-10-05,Debit,489121.07,Operations,North,Financial entry 522
TRX200523,ACC101554,2022-06-13,Credit,382534.41,Sales,West,Financial entry 523
TRX200524,ACC100551,2020-11-25,Debit,250425.34,Support,Central,Financial entry 524
TRX200525,ACC100484,2023-01-02,Credit,305212.72,Operations,Central,Financial entry 525
TRX200526,ACC100511,2023-11-26,Credit,55353.8,IT,East,Financial entry 526
TRX200527,ACC102771,2023-07-13,Debit,30183.55,IT,North,Financial entry 527
TRX200528,ACC101693,2020-06-07,Debit,274327.85,Support,South,Financial entry 528
TRX200529,ACC102214,2023-11-05,Credit,15091.11,Sales,West,Financial entry 529
TRX200530,ACC101165,2022-12-16,Debit,77624.99,Finance,East,Financial entry 530
TRX200531,ACC101132,2022-05-01,Credit,237903.59,Finance,South,Financial entry 531
TRX200532,ACC101650,2021-10-31,Credit,409233.08,Finance,East,Financial entry 532
TRX200533,ACC101378,2021-12-04,Debit,132183.3,HR,South,Financial entry 533
TRX200534,ACC101723,2021-07-29,Debit,362917.21,Finance,Central,Financial entry 534
TRX200535,ACC102305,2020-03-23,Debit,18172.42,Sales,Central,Financial entry 535
TRX200536,ACC102996,2020-05-11,Debit,199403.61,IT,West,Financial entry 536
TRX200537,ACC102820,2020-01-29,Debit,87840.34,Support,East,Financial entry 537
TRX200538,ACC100504,2021-10-10,Debit,378400.78,Operations,South,Financial entry 538
TRX200539,ACC102015,2023-05-28,Debit,69998.19,Sales,South,Financial entry 539
TRX200540,ACC101480,2022-11-20,Credit,311787.19,Finance,West,Financial entry 540
TRX200541,ACC102251,2023-02-04,Debit,73639.51,Operations,Central,Financial entry 541
TRX200542,ACC101699,2022-04-05,Credit,28335.05,IT,South,Financial entry 542
TRX200543,ACC102050,2021-12-25,Debit,440032.27,Support,South,Financial entry 543
TRX200544,ACC101625,2021-06-06,Credit,230339.65,Sales,Central,Financial entry 544
TRX200545,ACC101712,2022-11-21,Credit,341596.64,Support,Central,Financial entry 545
TRX200546,ACC101317,2020-12-20,Debit,432847.93,IT,East,Financial entry 546
TRX200547,ACC101365,2024-01-08,Credit,318666.68,Sales,West,Financial entry 547
TRX200548,ACC102751,2023-03-20,Debit,323286.82,IT,North,Financial entry 548
TRX200549,ACC101587,2023-11-20,Debit,224668.38,HR,Central,Financial entry 549
TRX200550,ACC101383,2023-03-09,Debit,151532.49,Sales,North,Financial entry 550
TRX200551,ACC100975,2021-11-30,Credit,325680.16,Sales,West,Financial entry 551
TRX200552,ACC102914,2021-10-22,Debit,144131.99,Finance,South,Financial entry 552
TRX200553,ACC100071,2023-03-25,Debit,459683.24,HR,West,Financial entry 553
TRX200554,ACC100076,2020-11-01,Credit,323667.36,Sales,East,Financial entry 554
TRX200555,ACC102914,2021-06-25,Credit,347297.62,Operations,North,Financial entry 555
TRX200556,ACC102269,2021-09-29,Debit,111155.07,IT,North,Financial entry 556
TRX200557,ACC100717,2021-03-11,Credit,196494.04,Sales,North,Financial entry 557
TRX200558,ACC102111,2020-07-03,Credit,267118.47,IT,South,Financial entry 558
TRX200559,ACC101203,2022-09-10,Credit,327589.5,IT,Central,Financial entry 559
TRX200560,ACC100015,2021-03-14,Credit,481817.82,HR,North,Financial entry 560
TRX200561,ACC102187,2022-03-01,Credit,243882.6,Operations,West,Financial entry 561
TRX200562,ACC101050,2020-04-21,Credit,73155.64,Operations,Central,Financial entry 562
TRX200563,ACC102727,2023-09-08,Debit,37258.46,Operations,North,Financial entry 563
TRX200564,ACC102038,2023-03-29,Debit,482333.79,Support,Central,Financial entry 564
